pfam_id	age_class	rna_go	rna_rbpworld	rna_union	dna_binding	in_green51	in_universal415
PF05731	LBCA	True	True	True	False	False	True
PF05732	LBCA	False	False	False	False	False	False
PF05733		True	False	True	False	False	False
PF05737	Terrabacteria	False	False	False	False	False	False
PF05738	Terrabacteria	False	False	False	False	False	False
PF05741		False	True	True	False	False	False
PF05742	LBCA	False	False	False	False	False	False
PF05745	PVC	False	False	False	False	False	False
PF05746	LBCA	True	True	True	False	False	False
PF05751	post-LBCA	False	False	False	False	False	False
PF05753	Euryarchaeota	False	False	False	False	False	False
PF05762	LUCA	False	False	False	False	False	False
PF05763	Euryarchaeota	False	False	False	False	False	False
PF05768	unclassifiable	False	False	False	False	False	False
PF05787	LBCA	False	False	False	False	False	False
PF05788		True	False	True	False	False	False
PF05793		False	False	False	True	False	False
PF05800	Inspect	False	False	False	False	False	False
PF05816	LBCA	False	False	False	False	False	False
PF05818	Proteobacteria	False	False	False	False	False	False
PF05829		False	False	False	True	False	False
PF05833	LBCA	False	False	False	False	False	False
PF05834	LBCA	False	False	False	False	False	False
PF05838	LBCA	False	False	False	False	False	False
PF05840	Proteobacteria	False	False	False	False	False	False
PF05843		True	True	True	False	False	False
PF05845	post-LBCA	False	False	False	False	False	False
PF05847		False	False	False	True	False	False
PF05848	Terrabacteria	False	False	False	False	False	False
PF05853	post-LBCA	False	False	False	False	False	False
PF05854	Euryarchaeota	False	False	False	False	False	False
PF05857	post-LBCA	False	False	False	False	False	False
PF05860	LBCA	False	False	False	False	False	False
PF05861	post-LBCA	False	False	False	False	False	False
PF05864		False	False	False	True	False	False
PF05866	LBCA	False	False	False	False	False	False
PF05869	LBCA	False	False	False	True	False	True
PF05870	Terrabacteria	False	False	False	False	False	False
PF05872	LUCA	False	False	False	False	False	False
PF05875	LBCA	False	False	False	False	False	False
PF05876	LBCA	False	False	False	False	False	False
PF05881		True	True	True	False	False	False
PF05889	Inspect	False	False	False	False	False	False
PF05890		False	True	True	False	False	False
PF05893	LBCA	False	False	False	False	False	False
PF05896	post-LBCA	False	False	False	False	False	False
PF05899	LBCA	False	False	False	False	False	False
PF05901	post-LBCA	False	False	False	False	False	False
PF05908	Terrabacteria	False	False	False	False	False	False
PF05913	Terrabacteria	False	False	False	False	False	False
PF05916	LACA	False	False	False	False	False	False
PF05920		False	False	False	True	False	True
PF05922	LBCA	False	False	False	False	False	False
PF05926	Proteobacteria	False	False	False	False	False	False
PF05929	Proteobacteria	False	False	False	False	False	False
PF05930	LBCA	False	False	False	False	False	False
PF05932	post-LBCA	False	False	False	False	False	False
PF05935	LBCA	False	False	False	False	False	False
PF05936	LBCA	False	False	False	False	False	False
PF05939	Proteobacteria	False	False	False	False	False	False
PF05940	LBCA	False	False	False	False	False	False
PF05942	TACK	False	False	False	False	False	False
PF05943	post-LBCA	False	False	False	False	False	False
PF05944	Proteobacteria	False	False	False	True	False	False
PF05947	post-LBCA	False	False	False	False	False	False
PF05949	Terrabacteria	False	False	False	False	False	False
PF05951	Proteobacteria	False	False	False	False	False	False
PF05954	LBCA	False	False	False	False	False	False
PF05957	Proteobacteria	False	False	False	False	False	False
PF05958	post-LBCA	True	True	True	False	False	False
PF05960	LBCA	False	False	False	False	False	False
PF05962	post-LBCA	False	False	False	False	False	False
PF05969	Terrabacteria	False	False	False	False	False	False
PF05970	LBCA	False	False	False	False	False	False
PF05971	post-LBCA	False	False	False	False	False	False
PF05973	LBCA	False	False	False	False	False	False
PF05974	LBCA	False	False	False	False	False	False
PF05975	Terrabacteria	False	False	False	False	False	False
PF05977	LBCA	False	False	False	False	False	False
PF05979	Terrabacteria	False	False	False	False	False	False
PF05981	Proteobacteria	False	False	False	False	False	False
PF05982	LBCA	False	False	False	False	False	False
PF05985	LBCA	False	False	False	False	False	False
PF05987	post-LBCA	False	False	False	False	False	False
PF05988	LBCA	False	False	False	False	False	False
PF05990	LBCA	False	False	False	False	False	False
PF05991	Terrabacteria	False	False	False	False	False	False
PF05992	Proteobacteria	False	False	False	False	False	False
PF05995	unclassifiable	False	False	False	False	False	False
PF05996	unclassifiable	False	False	False	False	False	False
PF05997		True	True	True	False	False	False
PF06003		True	True	True	False	False	False
PF06004	Proteobacteria	False	False	False	False	False	False
PF06005	Proteobacteria	False	False	False	False	False	False
PF06007	post-LBCA	False	False	False	False	False	False
PF06013	Terrabacteria	False	False	False	False	False	False
PF06014	Terrabacteria	False	False	False	False	False	False
PF06018	Terrabacteria	False	False	False	True	False	False
PF06023	LACA	False	False	False	False	False	False
PF06026	unclassifiable	False	False	False	False	False	False
PF06028	post-LBCA	False	False	False	False	False	False
PF06029	post-LBCA	False	False	False	False	False	False
PF06030	post-LBCA	False	False	False	False	False	False
PF06032	LBCA	False	False	False	False	False	False
PF06035	post-LBCA	False	False	False	False	False	False
PF06037	unclassifiable	False	False	False	False	False	False
PF06039	Inspect	False	False	False	False	False	False
PF06041	post-LBCA	False	False	False	False	False	False
PF06042	LBCA	False	False	False	False	False	False
PF06044	LBCA	False	False	False	False	False	False
PF06048	LBCA	False	False	False	False	False	False
PF06050	LBCA	False	False	False	False	False	False
PF06051	Terrabacteria	False	False	False	False	False	False
PF06052	post-LBCA	False	False	False	False	False	False
PF06053	TACK	False	False	False	False	False	False
PF06054	LBCA	False	False	False	False	False	False
PF06055	LBCA	False	False	False	False	False	False
PF06056	LBCA	False	False	False	False	False	False
PF06057	post-LBCA	False	False	False	False	False	False
PF06058		True	True	True	False	False	False
PF06059	Proteobacteria	False	False	False	False	False	False
PF06061		False	False	False	True	False	False
PF06062	Proteobacteria	False	False	False	False	False	False
PF06067	LBCA	False	False	False	False	False	False
PF06068	TACK	False	False	False	False	False	False
PF06071	LBCA	False	False	False	False	False	False
PF06073	Proteobacteria	False	False	False	False	False	False
PF06074	LBCA	False	False	False	False	False	False
PF06078	post-LBCA	False	False	False	False	False	False
PF06080	post-LBCA	False	False	False	False	False	False
PF06081	post-LBCA	False	False	False	False	False	False
PF06082	post-LBCA	False	False	False	False	False	False
PF06089	post-LBCA	False	False	False	False	False	False
PF06092	Proteobacteria	False	False	False	False	False	False
PF06093	LACA	False	True	True	False	False	False
PF06094	LUCA	False	False	False	False	False	False
PF06097	Proteobacteria	False	False	False	False	False	False
PF06099	Proteobacteria	False	False	False	False	False	False
PF06100	LBCA	False	False	False	False	False	False
PF06102		False	True	True	False	False	False
PF06103	Terrabacteria	False	False	False	False	False	False
PF06107	Terrabacteria	False	False	False	False	False	False
PF06108	LBCA	False	False	False	False	False	False
PF06114	LBCA	False	False	False	False	False	False
PF06115	Terrabacteria	False	False	False	False	False	False
PF06122	Proteobacteria	False	False	False	False	False	False
PF06123	post-LBCA	False	False	False	False	False	False
PF06124	Terrabacteria	False	False	False	False	False	False
PF06125	Terrabacteria	False	False	False	False	False	False
PF06127	LBCA	False	False	False	False	False	False
PF06130	post-LBCA	False	False	False	False	False	False
PF06133	Terrabacteria	False	False	False	False	False	False
PF06134	Inspect	False	False	False	False	False	False
PF06135	Terrabacteria	False	False	False	False	False	False
PF06144	LBCA	False	False	False	True	True	True
PF06146	LUCA	False	False	False	False	False	False
PF06149	post-LBCA	False	False	False	False	False	False
PF06150	LBCA	False	False	False	False	False	False
PF06152	Terrabacteria	False	False	False	False	False	False
PF06153	Terrabacteria	False	False	False	False	False	False
PF06155	LBCA	False	False	False	False	False	False
PF06156	Terrabacteria	False	False	False	False	False	False
PF06157	TACK	False	False	False	False	False	False
PF06160	Terrabacteria	False	False	False	False	False	False
PF06161	LBCA	False	False	False	False	False	False
PF06165	LBCA	False	False	False	False	False	False
PF06166	post-LBCA	False	False	False	False	False	False
PF06167	LBCA	False	False	False	False	False	False
PF06168	Terrabacteria	False	False	False	False	False	False
PF06169	Proteobacteria	False	False	False	False	False	False
PF06170	LBCA	False	False	False	False	False	False
PF06172	LBCA	False	False	False	False	False	False
PF06175	LBCA	False	False	False	False	False	False
PF06177	Inspect	False	False	False	False	False	False
PF06178	Proteobacteria	False	False	False	False	False	False
PF06180	Inspect	False	False	False	False	False	False
PF06181	LBCA	False	False	False	False	False	False
PF06182	LBCA	False	False	False	False	False	False
PF06183	Proteobacteria	False	False	False	False	False	False
PF06185	post-LBCA	False	False	False	False	False	False
PF06186	Proteobacteria	False	False	False	False	False	False
PF06187	Terrabacteria	False	False	False	False	False	False
PF06188	post-LBCA	False	False	False	False	False	False
PF06189	unclassifiable	False	False	False	False	False	False
PF06195	LACA	False	False	False	False	False	False
PF06196	post-LBCA	False	False	False	False	False	False
PF06197	LUCA	False	False	False	False	False	False
PF06199	post-LBCA	False	False	False	False	False	False
PF06202	LBCA	False	False	False	False	False	False
PF06206	post-LBCA	False	False	False	False	False	False
PF06207	Terrabacteria	False	False	False	False	False	False
PF06210	LBCA	False	False	False	False	False	False
PF06213	Proteobacteria	False	False	False	False	False	False
PF06220		True	True	True	False	False	False
PF06224	LUCA	False	False	False	False	False	False
PF06226	Proteobacteria	False	False	False	False	False	False
PF06228	Proteobacteria	False	False	False	False	False	False
PF06229		False	True	True	False	False	False
PF06230	Proteobacteria	False	False	False	False	False	False
PF06233	Proteobacteria	False	False	False	False	False	False
PF06236	unclassifiable	False	False	False	False	False	False
PF06240	LBCA	False	False	False	False	False	False
PF06241	LBCA	False	False	False	False	False	False
PF06242	Proteobacteria	False	False	False	False	False	False
PF06243	LBCA	False	False	False	False	False	False
PF06245	LUCA	False	False	False	False	False	False
PF06246		True	True	True	False	False	False
PF06249	post-LBCA	False	False	False	False	False	False
PF06250	LUCA	False	False	False	False	False	False
PF06251	Proteobacteria	False	False	False	False	False	False
PF06252	LBCA	False	False	False	False	False	False
PF06253	LACA	False	False	False	False	False	False
PF06257	Terrabacteria	False	False	False	False	False	False
PF06258	Proteobacteria	False	False	False	False	False	False
PF06259	post-LBCA	False	False	False	False	False	False
PF06262	LBCA	False	False	False	False	False	False
PF06265	Terrabacteria	False	False	False	False	False	False
PF06267	LUCA	False	False	False	False	False	False
PF06271	LUCA	False	False	False	False	False	False
PF06276	LBCA	False	False	False	False	False	False
PF06277	post-LBCA	False	False	False	False	False	False
PF06279	Terrabacteria	False	False	False	False	False	False
PF06280	Terrabacteria	False	False	False	False	False	False
PF06282	Proteobacteria	False	False	False	False	False	False
PF06283	LBCA	False	False	False	False	False	False
PF06288	Proteobacteria	False	False	False	False	False	False
PF06289	LBCA	False	False	False	False	False	False
PF06291	post-LBCA	False	False	False	False	False	False
PF06293	unclassifiable	False	False	False	False	False	False
PF06295	Proteobacteria	False	False	False	False	False	False
PF06296	LBCA	False	False	False	False	False	False
